Date,AMZN,BAC,GOOGL,MCD,VZ,Cur Quarter,FSQuarter,year,amzn4Qsum,amznPEratio,amznyeps,bac4Qsum,bacPEratio,bacyeps,googl4Qsum,googlPEratio,googlyeps,mcd4Qsum,mcdPEratio,mcdyeps,vz4Qsum,vzPEratio,vzyeps
2023-03-13,92.43000030517578,28.510000228881836,91.11000061035156,263.0799865722656,36.540000915527344,2023Q1,2022Q4,2023,-0.27,-342.333334463614,-0.26999999999999996,3.19,8.937304146984902,3.19,4.55,20.024175958319024,4.55,8.350000000000001,31.506585218235397,8.35,5.0600000000000005,7.221344054452043,5.0600000000000005
2023-03-14,94.87999725341795,28.760000228881836,93.97000122070312,265.8999938964844,36.880001068115234,2023Q1,2022Q4,2023,-0.27,-351.4073972348813,-0.26999999999999996,3.19,9.015674052941014,3.19,4.55,20.652747521033653,4.55,8.350000000000001,31.84431064628555,8.35,5.0600000000000005,7.288537760497081,5.0600000000000005
2023-03-15,96.1999969482422,28.489999771118164,96.11000061035156,266.3399963378906,37.060001373291016,2023Q1,2022Q4,2023,-0.27,-356.2962849934896,-0.26999999999999996,3.19,8.931034411008829,3.19,4.55,21.123077057220126,4.55,8.350000000000001,31.897005549447975,8.35,5.0600000000000005,7.324110943338145,5.0600000000000005
2023-03-16,100.04000091552734,28.969999313354492,100.31999969482422,270.57000732421875,36.58000183105469,2023Q1,2022Q4,2023,-0.27,-370.5185219093605,-0.26999999999999996,3.19,9.081504486944983,3.19,4.55,22.04835158128005,4.55,8.350000000000001,32.4035936915232,8.35,5.0600000000000005,7.229249373726222,5.0600000000000005
2023-03-17,98.9499969482422,27.81999969482422,101.62000274658205,267.20001220703125,36.790000915527344,2023Q1,2022Q4,2023,-0.27,-366.4814701786748,-0.26999999999999996,3.19,8.72100303912985,3.19,4.55,22.334066537710342,4.55,8.350000000000001,32.00000146191991,8.35,5.0600000000000005,7.27075116907655,5.0600000000000005
2023-03-20,97.70999908447266,27.75,101.22000122070312,270.739990234375,37.43000030517578,2023Q1,2022Q4,2023,-0.27,-361.8888854980469,-0.26999999999999996,3.19,8.699059561128527,3.19,4.55,22.246154114440248,4.55,8.350000000000001,32.42395092627245,8.35,5.0600000000000005,7.397233261892446,5.0600000000000005
2023-03-21,100.61000061035156,28.59000015258789,104.91999816894533,270.2099914550781,37.7400016784668,2023Q1,2022Q4,2023,-0.27,-372.6296318901909,-0.26999999999999996,3.19,8.96238249297426,3.19,4.55,23.05934025691106,4.55,8.350000000000001,32.36047801857222,8.35,5.0600000000000005,7.45849835542822,5.0600000000000005
2023-03-22,98.6999969482422,27.63999938964844,103.37000274658205,267.8699951171875,37.310001373291016,2023Q1,2022Q4,2023,-0.27,-365.55554425274886,-0.26999999999999996,3.19,8.66457661117506,3.19,4.55,22.718681922325725,4.55,8.350000000000001,32.08023893619011,8.35,5.0600000000000005,7.3735180579626505,5.0600000000000005
2023-03-23,98.70999908447266,26.969999313354492,105.5999984741211,269.6199951171875,37.369998931884766,2023Q1,2022Q4,2023,-0.27,-365.59258920175057,-0.26999999999999996,3.19,8.45454523929608,3.19,4.55,23.20879087343321,4.55,8.350000000000001,32.28981977451347,8.35,5.0600000000000005,7.385375282981178,5.0600000000000005
2023-03-24,98.12999725341795,27.13999938964844,105.44000244140624,271.3299865722656,37.65999984741211,2023Q1,2022Q4,2023,-0.27,-363.44443427191834,-0.26999999999999996,3.19,8.507836799262835,3.19,4.55,23.173626910199175,4.55,8.350000000000001,32.49460917033121,8.35,5.0600000000000005,7.442687716879862,5.0600000000000005
2023-03-27,98.04000091552734,28.489999771118164,102.45999908447266,273.8399963378906,38.04999923706055,2023Q1,2022Q4,2023,-0.27,-363.1111145019531,-0.26999999999999996,3.19,8.931034411008829,3.19,4.55,22.518681117466517,4.55,8.350000000000001,32.795209142262344,8.35,5.0600000000000005,7.519762695071254,5.0600000000000005
2023-03-28,97.23999786376952,28.1200008392334,101.02999877929688,275.8500061035156,38.0,2023Q1,2022Q4,2023,-0.27,-360.1481402361834,-0.26999999999999996,3.19,8.815047285026143,3.19,4.55,22.204395336109204,4.55,8.350000000000001,33.03592887467252,8.35,5.0600000000000005,7.5098814229249005,5.0600000000000005
2023-03-29,100.25,28.670000076293945,101.38999938964844,277.44000244140625,38.47999954223633,2023Q1,2022Q4,2023,-0.27,-371.29629629629625,-0.26999999999999996,3.19,8.987460838963619,3.19,4.55,22.283516349373283,4.55,8.350000000000001,33.2263475977732,8.35,5.0600000000000005,7.604742992536823,5.0600000000000005
2023-03-30,102.0,28.299999237060547,100.88999938964844,277.7900085449219,38.65999984741211,2023Q1,2022Q4,2023,-0.27,-377.77777777777777,-0.26999999999999996,3.19,8.871473115066003,3.19,4.55,22.173626239483173,4.55,8.350000000000001,33.268264496397826,8.35,5.0600000000000005,7.640316175377887,5.0600000000000005
2023-03-31,103.29000091552734,28.600000381469727,103.7300033569336,279.6099853515625,38.88999938964844,2023Q1,2022Q4,2023,-0.27,-382.5555589463975,-0.26999999999999996,3.19,8.965517360962297,3.19,4.55,22.7978029355898,4.55,8.350000000000001,33.486225790606284,8.35,5.0600000000000005,7.685770630365303,5.0600000000000005
2023-04-03,102.41000366210938,28.59000015258789,104.36000061035156,282.1400146484375,39.220001220703125,2023Q2,2023Q1,2023,0.42,243.83334205264137,1.9,3.3299999999999996,8.585585631407776,2.7199999999999998,4.49,23.242761828586094,4.16,9.32,30.272533760561963,8.77,5.14,7.63035043204341,3.4
2023-04-04,103.9499969482422,27.979999542236328,104.72000122070312,282.2799987792969,39.650001525878906,2023Q2,2023Q1,2023,0.42,247.49999273391,1.9,3.3299999999999996,8.402402264935835,2.7199999999999998,4.49,23.32294013824123,4.16,9.32,30.28755351709194,8.77,5.14,7.714008078964768,3.4
2023-04-05,101.0999984741211,27.63999938964844,104.47000122070312,282.0199890136719,40.11000061035156,2023Q2,2023Q1,2023,0.42,240.7142820812407,1.9,3.3299999999999996,8.300300117011545,2.7199999999999998,4.49,23.267260850936108,4.16,9.32,30.259655473569943,8.77,5.14,7.803502064270733,3.4
2023-04-06,102.05999755859376,27.84000015258789,108.41999816894533,282.8900146484375,39.47999954223633,2023Q2,2023Q1,2023,0.42,242.999994187128,1.9,3.3299999999999996,8.36036040618255,2.7199999999999998,4.49,24.146992910678247,4.16,9.32,30.353005863566253,8.77,5.14,7.680933763080998,3.4
2023-04-10,102.16999816894533,27.940000534057617,106.44000244140624,283.7799987792969,39.349998474121094,2023Q2,2023Q1,2023,0.42,243.26190040225077,1.9,3.3299999999999996,8.390390550768053,2.7199999999999998,4.49,23.70601390677199,4.16,9.32,30.448497723100523,8.77,5.14,7.6556417264827035,3.4
2023-04-11,99.91999816894533,28.709999084472656,105.3499984741211,284.4800109863281,39.45000076293945,2023Q2,2023Q1,2023,0.42,237.90475754510794,1.9,3.3299999999999996,8.621621346688487,2.7199999999999998,4.49,23.46325133053922,4.16,9.32,30.523606329005162,8.77,5.14,7.675097424696392,3.4
2023-04-12,97.83000183105467,28.479999542236328,104.63999938964844,285.29998779296875,39.20000076293945,2023Q2,2023Q1,2023,0.42,232.92857578822543,1.9,3.3299999999999996,8.552552415085986,2.7199999999999998,4.49,23.30512235849631,4.16,9.32,30.611586673065315,8.77,5.14,7.626459292400672,3.4
2023-04-13,102.4000015258789,28.559999465942383,107.43000030517578,289.07000732421875,39.31999969482422,2023Q2,2023Q1,2023,0.42,243.80952744256882,1.9,3.3299999999999996,8.576576416198915,2.7199999999999998,4.49,23.926503408725118,4.16,9.32,31.016095206461237,8.77,5.14,7.649805388098097,3.4
2023-04-14,102.51000213623048,29.520000457763672,108.87000274658205,288.9800109863281,39.220001220703125,2023Q2,2023Q1,2023,0.42,244.07143365769164,1.9,3.3299999999999996,8.864865002331435,2.7199999999999998,4.49,24.247216647345667,4.16,9.32,31.006438947030915,8.77,5.14,7.63035043204341,3.4
2023-04-17,102.73999786376952,30.3700008392334,105.97000122070312,289.30999755859375,39.459999084472656,2023Q2,2023Q1,2023,0.42,244.61904253278456,1.9,3.3299999999999996,9.120120372142162,2.7199999999999998,4.49,23.60133657476684,4.16,9.32,31.04184523160877,8.77,5.14,7.67704262343826,3.4
2023-04-18,102.3000030517578,30.559999465942383,104.5,290.9100036621094,38.939998626708984,2023Q2,2023Q1,2023,0.42,243.57143583751858,1.9,3.3299999999999996,9.177177016799515,2.7199999999999998,4.49,23.2739420935412,4.16,9.32,31.213519706234912,8.77,5.14,7.575875219204083,3.4
2023-04-19,104.3000030517578,30.059999465942383,104.18000030517578,291.2699890136719,38.599998474121094,2023Q2,2023Q1,2023,0.42,248.33334059942334,1.9,3.3299999999999996,9.027026866649365,2.7199999999999998,4.49,23.202672673758524,4.16,9.32,31.252144743956208,8.77,5.14,7.509727329595544,3.4
2023-04-20,103.80999755859376,29.899999618530273,105.29000091552734,291.0,37.189998626708984,2023Q2,2023Q1,2023,0.42,247.1666608537947,1.9,3.3299999999999996,8.978978864423507,2.7199999999999998,4.49,23.449888845329028,4.16,9.32,31.223175965665234,8.77,5.14,7.235408293134044,3.4
2023-04-21,106.95999908447266,29.8700008392334,105.41000366210938,292.05999755859375,37.31999969482422,2023Q2,2023Q1,2023,0.42,254.66666448683966,1.9,3.3299999999999996,8.969970221992012,2.7199999999999998,4.49,23.476615514946406,4.16,9.32,31.336909609291173,8.77,5.14,7.260700329732339,3.4
2023-04-24,106.20999908447266,29.760000228881836,105.97000122070312,293.20001220703125,37.099998474121094,2023Q2,2023Q1,2023,0.42,252.8809502011254,1.9,3.3299999999999996,8.936937005670222,2.7199999999999998,4.49,23.60133657476684,4.16,9.32,31.45922877757846,8.77,5.14,7.217898535821225,3.4
2023-04-25,102.56999969482422,28.84000015258789,103.8499984741211,291.510009765625,37.29999923706055,2023Q2,2023Q1,2023,0.42,244.21428498767673,1.9,3.3299999999999996,8.660660706482851,2.7199999999999998,4.49,23.129175606708483,4.16,9.32,31.277898043521994,8.77,5.14,7.256809190089601,3.4
2023-04-26,104.9800033569336,28.440000534057617,103.70999908447266,289.760009765625,36.91999816894531,2023Q2,2023Q1,2023,0.42,249.95238894508,1.9,3.3299999999999996,8.540540700918203,2.7199999999999998,4.49,23.097995341753375,4.16,9.32,31.090129803178648,8.77,5.14,7.182879021195586,3.4
2023-04-27,109.81999969482422,28.88999938964844,107.58999633789062,294.7200012207031,38.790000915527344,2023Q2,2023Q1,2023,0.42,261.47618974958147,1.9,3.3299999999999996,8.67567549238692,2.7199999999999998,4.49,23.962137269017955,4.16,9.32,31.62231772754325,8.77,5.14,7.546692785122052,3.4
2023-04-28,105.4499969482422,29.280000686645508,107.33999633789062,295.75,38.83000183105469,2023Q2,2023Q1,2023,0.42,251.0714213053386,1.9,3.3299999999999996,8.792792998992645,2.7199999999999998,4.49,23.906457981712833,4.16,9.32,31.73283261802575,8.77,5.14,7.554475064407527,3.4
2023-05-01,102.0500030517578,29.040000915527344,107.1999969482422,297.5799865722656,38.709999084472656,2023Q2,2023Q1,2023,0.42,242.97619774228048,1.9,3.3299999999999996,8.720720995653858,2.7199999999999998,4.49,23.87527771675773,4.16,9.32,31.92918310861219,8.77,5.14,7.531128226551101,3.4
2023-05-02,103.62999725341795,28.15999984741211,105.31999969482422,298.07000732421875,37.66999816894531,2023Q2,2023Q1,2023,0.42,246.73808869861418,1.9,3.3299999999999996,8.456456410634267,2.7199999999999998,4.49,23.456570087934125,4.16,9.32,31.98176044251274,8.77,5.14,7.328793418082746,3.4
2023-05-03,103.6500015258789,27.86000061035156,105.41000366210938,295.2200012207031,37.97999954223633,2023Q2,2023Q1,2023,0.42,246.7857179187593,1.9,3.3299999999999996,8.366366549655124,2.7199999999999998,4.49,23.476615514946406,4.16,9.32,31.67596579621278,8.77,5.14,7.389104969306679,3.4
2023-05-04,104.0,26.989999771118164,104.69000244140624,295.1600036621094,37.349998474121094,2023Q2,2023Q1,2023,0.42,247.61904761904762,1.9,3.3299999999999996,8.105105036371821,2.7199999999999998,4.49,23.316258895636132,4.16,9.32,31.669528289925896,8.77,5.14,7.266536668116944,3.4
2023-05-05,105.66000366210938,27.709999084472656,105.56999969482422,296.6000061035156,37.83000183105469,2023Q2,2023Q1,2023,0.42,251.5714372907366,1.9,3.3299999999999996,8.321321046388187,2.7199999999999998,4.49,23.512249375239247,4.16,9.32,31.824034989647597,8.77,5.14,7.359922535224648,3.4
2023-05-08,105.83000183105467,27.690000534057617,107.7699966430664,296.69000244140625,37.83000183105469,2023Q2,2023Q1,2023,0.42,251.97619483584447,1.9,3.3299999999999996,8.315315475692978,2.7199999999999998,4.49,24.002226423845524,4.16,9.32,31.833691249077923,8.77,5.14,7.359922535224648,3.4
2023-05-09,106.62000274658205,27.65999984741211,107.3499984741211,296.6600036621094,37.56999969482422,2023Q2,2023Q1,2023,0.42,253.85714939662392,1.9,3.3299999999999996,8.306306260484117,2.7199999999999998,4.49,23.908685628980198,4.16,9.32,31.83047249593448,8.77,5.14,7.309338462028059,3.4
2023-05-10,110.19000244140624,27.31999969482422,111.75,296.57000732421875,37.630001068115234,2023Q2,2023Q1,2023,0.42,262.35714867001485,1.9,3.3299999999999996,8.204204112559827,2.7199999999999998,4.49,24.888641425389753,4.16,9.32,31.820816236504157,8.77,5.14,7.321011880956272,3.4
2023-05-11,112.18000030517578,27.38999938964844,116.56999969482422,294.7900085449219,37.599998474121094,2023Q2,2023Q1,2023,0.42,267.0952388218471,1.9,3.3299999999999996,8.22522504193647,2.7199999999999998,4.49,25.962138016664635,4.16,9.32,31.62982924301737,8.77,5.14,7.315174800412665,3.4
2023-05-12,110.26000213623048,27.09000015258789,117.51000213623048,296.1400146484375,37.59000015258789,2023Q2,2023Q1,2023,0.42,262.5238146100726,1.9,3.3299999999999996,8.135135180957326,2.7199999999999998,4.49,26.17149268067494,4.16,9.32,31.774679683308744,8.77,5.14,7.3132296016707965,3.4
2023-05-15,111.1999969482422,27.649999618530273,116.51000213623048,295.8999938964844,36.77000045776367,2023Q2,2023Q1,2023,0.42,264.76189749581476,1.9,3.3299999999999996,8.303303188747831,2.7199999999999998,4.49,25.948775531454448,4.16,9.32,31.74892638374296,8.77,5.14,7.153696587113555,3.4
2023-05-16,113.4000015258789,27.36000061035156,119.51000213623048,294.1499938964844,36.04999923706055,2023Q2,2023Q1,2023,0.42,270.000003633045,1.9,3.3299999999999996,8.216216399504974,2.7199999999999998,4.49,26.61692697911592,4.16,9.32,31.56115814339961,8.77,5.14,7.013618528611002,3.4
2023-05-17,115.5,28.56999969482422,120.83999633789062,293.4599914550781,36.18000030517578,2023Q2,2023Q1,2023,0.42,275.0,1.9,3.3299999999999996,8.579579487935202,2.7199999999999998,4.49,26.913139496189448,4.16,9.32,31.487123546682202,8.77,5.14,7.038910565209297,3.4
2023-05-18,118.1500015258789,28.469999313354492,122.83000183105467,294.04998779296875,36.130001068115234,2023Q2,2023Q1,2023,0.42,281.3095274425688,1.9,3.3299999999999996,8.549549343349698,2.7199999999999998,4.49,27.35634784656006,4.16,9.32,31.550427874782052,8.77,5.14,7.029183087181953,3.4
2023-05-19,116.25,28.11000061035156,122.76000213623048,295.54998779296875,36.04999923706055,2023Q2,2023Q1,2023,0.42,276.7857142857143,1.9,3.3299999999999996,8.4414416247302,2.7199999999999998,4.49,27.34075771408251,4.16,9.32,31.71137208079064,8.77,5.14,7.013618528611002,3.4
2023-05-22,115.01000213623048,28.34000015258789,125.0500030517578,289.3500061035156,35.959999084472656,2023Q2,2023Q1,2023,0.42,273.8333384195964,1.9,3.3299999999999996,8.5105105563327,2.7199999999999998,4.49,27.850780189701066,4.16,9.32,31.046137993939443,8.77,5.14,6.996108771298182,3.4
2023-05-23,114.98999786376952,28.579999923706055,122.55999755859376,286.3699951171875,36.2400016784668,2023Q2,2023Q1,2023,0.42,273.7857091994512,1.9,3.3299999999999996,8.582582559671488,2.7199999999999998,4.49,27.296213264720212,4.16,9.32,30.726394325878488,8.77,5.14,7.05058398413751,3.4
2023-05-24,116.75,28.100000381469727,120.9000015258789,285.9200134277344,35.869998931884766,2023Q2,2023Q1,2023,0.42,277.9761904761905,1.9,3.3299999999999996,8.438438552993913,2.7199999999999998,4.49,26.926503680596635,4.16,9.32,30.678113028726862,8.77,5.14,6.978599013985363,3.4
2023-05-25,115.0,28.170000076293945,123.4800033569336,285.5199890136719,34.81999969482422,2023Q2,2023Q1,2023,0.42,273.8095238095238,1.9,3.3299999999999996,8.459459482370555,2.7199999999999998,4.49,27.50111433339278,4.16,9.32,30.635191954256637,8.77,5.14,6.774319006775141,3.4
2023-05-26,120.11000061035156,28.309999465942383,124.61000061035156,286.0400085449219,35.0,2023Q2,2023Q1,2023,0.42,285.9761919294085,1.9,3.3299999999999996,8.50150134112384,2.7199999999999998,4.49,27.752784100301014,4.16,9.32,30.690988041300628,8.77,5.14,6.809338521400779,3.4
2023-05-30,121.66000366210938,28.260000228881836,123.66999816894533,284.9200134277344,34.900001525878906,2023Q2,2023Q1,2023,0.42,289.6666753859747,1.9,3.3299999999999996,8.486486555219772,2.7199999999999998,4.49,27.54342943629072,4.16,9.32,30.570816891387807,8.77,5.14,6.789883565346091,3.4
2023-05-31,120.58000183105467,27.790000915527344,122.87000274658205,285.1099853515625,35.630001068115234,2023Q2,2023Q1,2023,0.42,287.0952424548921,1.9,3.3299999999999996,8.345345620278483,2.7199999999999998,4.49,27.365256736432524,4.16,9.32,30.591200145017435,8.77,5.14,6.931906822590513,3.4
2023-06-01,122.7699966430664,27.780000686645508,123.72000122070312,287.8699951171875,35.720001220703125,2023Q2,2023Q1,2023,0.42,292.3095158168248,1.9,3.3299999999999996,8.342342548542195,2.7199999999999998,4.49,27.554565973430538,4.16,9.32,30.88733853188707,8.77,5.14,6.949416579903332,3.4
2023-06-02,124.25,28.709999084472656,124.66999816894533,289.9100036621094,34.58000183105469,2023Q2,2023Q1,2023,0.42,295.83333333333337,1.9,3.3299999999999996,8.621621346688487,2.7199999999999998,4.49,27.76614658551121,4.16,9.32,31.106223568895853,8.77,5.14,6.727626815380289,3.4
2023-06-05,125.3000030517578,28.540000915527344,126.01000213623048,288.42999267578125,34.459999084472656,2023Q2,2023Q1,2023,0.42,298.33334059942337,1.9,3.3299999999999996,8.570570845503708,2.7199999999999998,4.49,28.064588449049104,4.16,9.32,30.94742410684348,8.77,5.14,6.704279977523863,3.4
2023-06-06,126.61000061035156,29.229999542236328,127.30999755859376,284.5400085449219,34.70000076293945,2023Q2,2023Q1,2023,0.42,301.452382405599,1.9,3.3299999999999996,8.77777764031121,2.7199999999999998,4.49,28.35411972351754,4.16,9.32,30.530043835292044,8.77,5.14,6.7509729110777155,3.4
2023-06-07,121.2300033569336,29.479999542236328,122.5,281.8999938964844,35.2599983215332,2023Q2,2023Q1,2023,0.42,288.6428651355562,1.9,3.3299999999999996,8.852852715386286,2.7199999999999998,4.49,27.28285077951002,4.16,9.32,30.246780460996177,8.77,5.14,6.859921852438367,3.4
2023-06-08,124.25,29.229999542236328,122.13999938964844,285.7799987792969,35.43000030517578,2023Q2,2023Q1,2023,0.42,295.83333333333337,1.9,3.3299999999999996,8.77777764031121,2.7199999999999998,4.49,27.202672469854885,4.16,9.32,30.663089997778634,8.77,5.14,6.892996168322137,3.4
2023-06-09,123.43000030517578,29.270000457763672,122.2300033569336,286.7900085449219,35.470001220703125,2023Q2,2023Q1,2023,0.42,293.88095310756137,1.9,3.3299999999999996,8.78978992725636,2.7199999999999998,4.49,27.22271789686717,4.16,9.32,30.77146014430492,8.77,5.14,6.900778447607612,3.4
2023-06-12,126.56999969482422,29.1299991607666,123.63999938964844,288.57000732421875,35.61000061035156,2023Q2,2023Q1,2023,0.42,301.3571421305339,1.9,3.3299999999999996,8.747747495725708,2.7199999999999998,4.49,27.536748193685618,4.16,9.32,30.96244713779171,8.77,5.14,6.928015682947775,3.4
2023-06-13,126.66000366210938,29.399999618530273,123.83000183105467,288.54998779296875,35.47999954223633,2023Q2,2023Q1,2023,0.42,301.57143729073664,1.9,3.3299999999999996,8.828828714273357,2.7199999999999998,4.49,27.57906499578055,4.16,9.32,30.960299119417247,8.77,5.14,6.9027236463494805,3.4
2023-06-14,126.41999816894533,29.1200008392334,123.66999816894533,288.44000244140625,35.72999954223633,2023Q2,2023Q1,2023,0.42,300.999995640346,1.9,3.3299999999999996,8.744744996766787,2.7199999999999998,4.49,27.54342943629072,4.16,9.32,30.948498116030713,8.77,5.14,6.9513617786452,3.4
2023-06-15,127.11000061035156,29.3700008392334,125.08999633789062,292.6099853515625,36.439998626708984,2023Q2,2023Q1,2023,0.42,302.64285859607514,1.9,3.3299999999999996,8.819820071841862,2.7199999999999998,4.49,27.85968738037653,4.16,9.32,31.39592117506035,8.77,5.14,7.089493896246885,3.4
2023-06-16,125.48999786376952,29.190000534057617,123.52999877929688,293.70001220703125,36.459999084472656,2023Q2,2023Q1,2023,0.42,298.7857091994512,1.9,3.3299999999999996,8.76576592614343,2.7199999999999998,4.49,27.512249171335604,4.16,9.32,31.512876846247988,8.77,5.14,7.093385035889622,3.4
2023-06-20,125.77999877929688,28.8700008392334,123.0999984741211,293.0400085449219,35.810001373291016,2023Q2,2023Q1,2023,0.42,299.4761875697545,1.9,3.3299999999999996,8.669669921691712,2.7199999999999998,4.49,27.416480729202917,4.16,9.32,31.44206100267402,8.77,5.14,6.966926337216151,3.4
2023-06-21,124.83000183105467,28.56999969482422,120.5500030517578,294.5199890136719,35.83000183105469,2023Q2,2023Q1,2023,0.42,297.2142900739397,1.9,3.3299999999999996,8.579579487935202,2.7199999999999998,4.49,26.84855301820886,4.16,9.32,31.60085719030814,8.77,5.14,6.970817476858889,3.4
2023-06-22,130.14999389648438,27.959999084472656,123.1500015258789,293.29998779296875,35.849998474121094,2023Q2,2023Q1,2023,0.42,309.8809378487723,1.9,3.3299999999999996,8.396396121463262,2.7199999999999998,4.49,27.42761726634274,4.16,9.32,31.469955771777762,8.77,5.14,6.974707874342625,3.4
2023-06-23,129.3300018310547,27.75,122.33999633789062,289.9100036621094,35.5099983215332,2023Q2,2023Q1,2023,0.42,307.92857578822543,1.9,3.3299999999999996,8.333333333333334,2.7199999999999998,4.49,27.247215220020184,4.16,9.32,31.106223568895853,8.77,5.14,6.908559984734087,3.4
2023-06-26,127.33000183105467,28.09000015258789,118.33999633789062,289.0899963378906,36.11000061035156,2023Q2,2023Q1,2023,0.42,303.16667102632067,1.9,3.3299999999999996,8.435435481257626,2.7199999999999998,4.49,26.356346623138222,4.16,9.32,31.01823995041745,8.77,5.14,7.025291947539215,3.4
2023-06-27,129.17999267578125,28.239999771118164,118.33000183105467,291.29998779296875,36.54999923706055,2023Q2,2023Q1,2023,0.42,307.5714111328125,1.9,3.3299999999999996,8.480480411747198,2.7199999999999998,4.49,26.354120675067854,4.16,9.32,31.25536349709965,8.77,5.14,7.1108947932024416,3.4
2023-06-28,129.0399932861328,28.06999969482422,120.18000030517578,291.739990234375,36.81999969482422,2023Q2,2023Q1,2023,0.42,307.23807925269716,1.9,3.3299999999999996,8.429429337785052,2.7199999999999998,4.49,26.766147061286365,4.16,9.32,31.302574059482296,8.77,5.14,7.163424065140899,3.4
2023-06-29,127.9000015258789,28.65999984741211,119.0999984741211,294.4700012207031,36.9900016784668,2023Q2,2023Q1,2023,0.42,304.52381315685454,1.9,3.3299999999999996,8.606606560784417,2.7199999999999998,4.49,26.525612132320955,4.16,9.32,31.59549369320849,8.77,5.14,7.196498381024669,3.4
2023-06-30,130.36000061035156,28.690000534057617,119.6999969482422,298.4100036621094,37.189998626708984,2023Q2,2023Q1,2023,0.42,310.3809538341704,1.9,3.3299999999999996,8.615615775993279,2.7199999999999998,4.49,26.65924208201385,4.16,9.32,32.01824073627783,8.77,5.14,7.235408293134044,3.4
2023-07-03,130.22000122070312,29.200000762939453,119.9000015258789,294.8399963378906,37.279998779296875,2023Q3,2023Q2,2023,1.27,102.53543403204971,1.9,3.48,8.390804816936624,2.7199999999999998,4.720000000000001,25.402542696160783,4.16,10.870000000000001,27.124194695298122,8.77,5.0,7.455999755859375,3.4
2023-07-05,130.3800048828125,29.079999923706055,121.75,296.8999938964844,37.47999954223633,2023Q3,2023Q2,2023,1.27,102.66142116756889,1.9,3.48,8.356321817156912,2.7199999999999998,4.720000000000001,25.794491525423727,4.16,10.870000000000001,27.31370689020095,8.77,5.0,7.495999908447265,3.4
2023-07-06,128.36000061035156,28.280000686645508,120.11000061035156,294.9200134277344,37.130001068115234,2023Q3,2023Q2,2023,1.27,101.07086662232406,1.9,3.48,8.126436978921124,2.7199999999999998,4.720000000000001,25.44703402761685,4.16,10.870000000000001,27.131555973112636,8.77,5.0,7.4260002136230465,3.4
2023-07-07,129.77999877929688,28.530000686645508,119.4800033569336,292.1000061035156,35.900001525878906,2023Q3,2023Q2,2023,1.27,102.1889754167692,1.9,3.48,8.198276059380893,2.7199999999999998,4.720000000000001,25.31356003324864,4.16,10.870000000000001,26.872125676496374,8.77,5.0,7.180000305175781,3.4
2023-07-10,127.12999725341795,28.65999984741211,116.4499969482422,294.489990234375,35.13999938964844,2023Q3,2023Q2,2023,1.27,100.10236004206138,1.9,3.48,8.23563214006095,2.7199999999999998,4.720000000000001,24.671609522932666,4.16,10.870000000000001,27.09199542174563,8.77,5.0,7.0279998779296875,3.4
2023-07-11,128.77999877929688,29.020000457763672,117.13999938964844,294.739990234375,34.9900016784668,2023Q3,2023Q2,2023,1.27,101.40157384196604,1.9,3.48,8.3390805913114,2.7199999999999998,4.720000000000001,24.817796480857716,4.16,10.870000000000001,27.114994501782427,8.77,5.0,6.9980003356933596,3.4
2023-07-12,130.8000030517578,29.36000061035156,118.93000030517578,295.6099853515625,34.86000061035156,2023Q3,2023Q2,2023,1.27,102.99212838721087,1.9,3.48,8.436781784583781,2.7199999999999998,4.720000000000001,25.197033962960965,4.16,10.870000000000001,27.195030851109703,8.77,5.0,6.9720001220703125,3.4
2023-07-13,134.3000030517578,29.670000076293945,124.54000091552734,295.2200012207031,34.63999938964844,2023Q3,2023Q2,2023,1.27,105.74803389902189,1.9,3.48,8.525862090889065,2.7199999999999998,4.720000000000001,26.385593414306637,4.16,10.870000000000001,27.15915374615484,8.77,5.0,6.927999877929688,3.4
2023-07-14,134.67999267578125,29.11000061035156,125.41999816894533,294.94000244140625,34.0099983215332,2023Q3,2023Q2,2023,1.27,106.04723832738681,1.9,3.48,8.364942704124012,2.7199999999999998,4.720000000000001,26.57203351036977,4.16,10.870000000000001,27.13339488881382,8.77,5.0,6.80199966430664,3.4
2023-07-17,133.55999755859375,29.399999618530273,124.6500015258789,294.67999267578125,31.459999084472656,2023Q3,2023Q2,2023,1.27,105.16535240834153,1.9,3.48,8.448275752451227,2.7199999999999998,4.720000000000001,26.40889862836417,4.16,10.870000000000001,27.109474947173986,8.77,5.0,6.291999816894531,3.4
2023-07-18,132.8300018310547,30.700000762939453,123.76000213623048,293.82000732421875,32.27000045776367,2023Q3,2023Q2,2023,1.27,104.59055262287771,1.9,3.48,8.821839299695245,2.7199999999999998,4.720000000000001,26.22033943564205,4.16,10.870000000000001,27.030359459449745,8.77,5.0,6.454000091552734,3.4
2023-07-19,135.36000061035156,31.530000686645508,122.02999877929688,294.1300048828125,33.970001220703125,2023Q3,2023Q2,2023,1.27,106.5826776459461,1.9,3.48,9.060345024898135,2.7199999999999998,4.720000000000001,25.853813300698487,4.16,10.870000000000001,27.058878094094982,8.77,5.0,6.794000244140625,3.4
2023-07-20,129.9600067138672,31.690000534057617,119.1999969482422,297.1300048828125,33.63999938964844,2023Q3,2023Q2,2023,1.27,102.33071394792692,1.9,3.48,9.106321992545292,2.7199999999999998,4.720000000000001,25.254236641576735,4.16,10.870000000000001,27.334867054536566,8.77,5.0,6.727999877929688,3.4
